Tweet,Keyword
"Pandemic pushing more families into poverty as unemployment soars People have been deprived of their basic right to health, education and livelihood, rights activists say.  — by @binodjourno &amp; @AnupOjha7",pandemic
"More women avail of bank loans after pandemic A record 80,061 women entrepreneurs borrowed Rs73.85 billion in concessional loans from banks in the first six months of the fiscal year, data shows.  — by @PrasainKrishana",pandemic
"Nepal to play ODI series against Papua New Guinea in Oman Earlier, the Oman series were scheduled for March but they were postponed owing to the Covid-19 pandemic. ",pandemic
"The pandemic’s ‘global health emergency’ status may be over, but vulnerable groups in Nepal continue to be at risk. 👉 Details:  #TheKathmanduPost ",pandemic
Transport Department resumes printing smart driving licences Printing had been disrupted since August due to technical glitches and the pandemic.  — by @AnupOjha7,pandemic
"India's export ban on Covid-19 shots risks dragging the battle against the pandemic ""back to square one"" unless wealthy nations step in to plug a gaping hole in the COVAX global vaccine-sharing scheme, health specialists said on Thursday. ",pandemic
OPINION: On shifting disease presentation We need to investigate the prevalence of several infectious diseases in the aftermath of the Covid-19 pandemic.  — by Dr Sher Bahadur Pun,pandemic
"Nepalis facing rising edible oil prices amid pandemic The price of essential items like cooking oil has almost doubled in recent weeks, consumer rights activists say.  — by @PrasainKrishana",pandemic
"EU wants pandemic treaty to ban wildlife markets, reward virus detection ",pandemic
Four 'A' Division football clubs have appealed to the All Nepal Football Association (ANFA) to rethink the date of Martyrs Memorial 'A' Division League football tournament scheduled to start from September 19 considering the Covid-19 pandemic. ,pandemic
Uncertainty reigns over education sector with no signs of the pandemic ending soon Nationwide grade 10 examinations had been scheduled to begin on Thursday but authorities don’t even know about the new assessment modality.  — by @binodjourno,pandemic
"Government unaware of extent of Covid spread, asks people to report results of home testing Experts say accurate data is key to planning and lack of data means the authorities are not serious about the pandemic.  — by @arjunpoudeltkp",pandemic
"Department of Drug Administration orders recall of two batches of vitamin supplements Issuing a notice on Sunday, the department said it found the supplements to be of sub-standard quality. Vitamin supplements were widely used during the Covid pandemic. ",pandemic
"OPINION: Enduring colonialism and Covid-19 In order to control the Covid-19 pandemic, equity and inclusion are urgently required.  — by Monica Sanchez-Flores",pandemic
OPINION: The global food system isn’t working The pandemic has highlighted the fragility and inequity of globalised industrial food systems.  — by Hilal Elver,pandemic
OPINION: Tourism for the soul The world will be flocking to Nepal to recharge their spiritual batteries in the post-pandemic era.  — by Basu Gautam,pandemic
"PHOTOS: Between the world and the still glacier lake Each year on Janai Purnima, thousands of pilgrims head to the abode of the gods -- Gosainkunda, the holy lake. The pandemic didn’t deter the devotees.  — by @prakashtimilsen ",pandemic
"More firms, persons blacklisted for loan defaults 13,510 have been blacklisted so far this year. Total hits 29,390. Pandemic and growing cases of cheque bounce blamed.  — by @journoprithvi",pandemic
"Over 50,000 under two-year-olds missed regular vaccination during pandemic Health Ministry mulls a special programme to inoculate them.  — by @arjunpoudeltkp",pandemic
OPINION: Lipstick and Covid-19 The pandemic is a stark reminder that gender is a deep-rooted and universal social determinant of health.  — by @feminineupheave &amp; @kentbuse,pandemic
Lumbini hospitals under-equipped to handle rising coronavirus cases The second wave of the Covid-19 pandemic is taking a toll on health facilities across the province. ,pandemic
"Nepali, Indian stakeholders stress joint effort to curb human trafficking Human trafficking that was rife after the 2015 earthquakes further increased during the pandemic.  — by Rajesh Mishra",pandemic
Tourism industry loses millions with Kailash Yatra closed China has yet to welcome pilgrims to the Tibet site that was closed after the outbreak of Covid pandemic in 2020.  — by @sangamprasai &amp; @gahatraj_rupa,pandemic
Srijana College of Fine Arts' BFA Show is back this year after a two-year pandemic-induced hiatus. ,pandemic
Provision requiring each agency to send a minimum 100 workers abroad for two consecutive years for licence renewal has become an impossible proposition for a majority of recruiting agencies hit by the Covid-19 pandemic.  — by @CK_Mandal,pandemic
"During the first 14 months of the pandemic, an estimated 1.5 million children worldwide experienced the death of a parent, custodial grandparent, or other relative who cared for them, as a result of Covid-19. ",pandemic
"International community should ensure countries have equitable access to medicines, medical technologies, Deuba tells WHO meet WHO Director-General says the Covid-19 pandemic continues to take a heavy toll on lives, livelihoods, societies and economies. ",pandemic
"Shrawan crowds at Shiva shrines could further complicate pandemic, experts fear People and businesses are flouting the Covid-19 restrictions due to lack of effective monitoring.  — by @dhungana_shuvam",pandemic
"Pandemic rages on but money in Covid-19 fund remains unspent for past six months Not a single rupee has been released from the Coronavirus Prevention, Control and Treatment Fund since January 27.  — by @journoprithvi",pandemic
OPINION: Stopping the for-profit pandemic Governments must take action to counter the role of the private sector in undermining public health.  — by Andres Constantin,pandemic
"From Paris to Glasgow: cutting through climate jargon COP26, the 26th annual meeting, is being held under a British presidency, albeit a year late because of the coronavirus pandemic. ",pandemic
INTERVIEW: A peek into the Nepali economy during the pandemic Business and economy writer and entrepreneur Sujeev Shakya gives the Post an exclusive interview on his upcoming book ‘The Pandemic Years’. ,pandemic
Measles: Global increase in cases The Covid-19 pandemic made it difficult to deal with the measles outbreak and stop its spread.  — read opinion by @con_meehan,pandemic
"Covid-19 pandemic cut life expectancy by most since World War Two: study Life expectancy fell by more than six months compared with 2019 in 22 of the 29 countries analysed in the study, which spanned Europe, the United States and Chile. ",pandemic
"Infection fears force farmers to go it alone The pandemic has ended the tradition of working in each other's fields during the busy season, say farmers.  — by Angadhar Tiwari &amp; Prakash Baral",pandemic
"OPINION: Reviving pandemic-affected sex work Apart from income loss, the pandemic has increased pre-existing inequalities for sex workers.  — by Deeplina Banerjee &amp; Andrea Bruke",pandemic
"Discrimination cases got worse during pandemic, Dalit rights advocates say Incidents of discrimination haven’t decreased due to lax implementation of law, according to national rights body.  — by @binodjourno",pandemic
"Covid-19 fund idle as pandemic paralyses nation Coronavirus Prevention and Control Fund officials say there was no demand for resources, but others blame political crisis for the disuse.  — by @journoprithvi",pandemic
"Global Covid-19 cases surpass 200 million as Delta variant spreads At least 2.6 percent of the world’s population has been infected since the pandemic started, with the true figure likely higher due to limited testing in many places. ",pandemic
"The use of five substitutes, introduced as a tweak to the rules because of the Covid-19 pandemic, will be formally written into the Laws of the Game at a meeting in Doha on Monday, the International Football Association Board (IFAB) said. ",pandemic
"First Covid case found at athletes’ village, stoking fears ahead of Games The 2020 Games, postponed for a year due to the global pandemic, is being held mostly without spectators and under tight quarantine rules. ",pandemic
"‘Satya Mohan’, a book on a true giant of history, launched The biography on the centenarian, a cultural institution in his own right, is a vivid account of his perspectives spanning the Rana regime to the current pandemic.  — by @AnupOjha7",pandemic
OPINION: How to manage health supplies The pandemic has thoroughly exposed the hollowness of our data management system.  — by @RosheeLC,pandemic
Samples to be sent to UK to widen whole-genome sequencing testing Authorities seek to know the virus variant in circulation to be able to prepare effective pandemic strategies.  — by @arjunpoudeltkp,pandemic
An ILO study says Nepal’s foreign employment agencies experienced various obstacles in running their businesses due to the pandemic and have been left to fend for themselves.  — by @CK_Mandal,pandemic
"Covid-19 pandemic has disproportionately affected trafficking survivors: Report The report recommends local governments to address the impacts of Covid-19 on the livelihoods, physical &amp; mental well-being of the trafficked survivors &amp; returnee migrants. ",pandemic
"Congress at a crossroads— party must hold convention by September, but how Nepali Congress has already exhausted provisions that allow the delaying of general convention, and it cannot push it any further. And there is a pandemic.  — by @anilkathmandu",pandemic
"Allow home delivery of essential items, rules Supreme Court Restricting home deliveries following safety protocols during pandemic was irrational, say entrepreneurs.  — by @PrasainKrishana",pandemic
Covid-19 pandemic affects work of Debt Recovery Tribunal Just Rs4 billion recovered in the last two fiscal years while Rs5.7 billion was recovered in the fiscal year 2018-19.  — by @journoprithvi,pandemic
"In this interview, Indian Nobel Peace Laureate Kailash Satyarthi talks to the Post's @binodjourno about the situation of children particularly after the Covid pandemic. ",pandemic
Small businesses were more affected by pandemic but paid handsome taxes Large Taxpayer Office missed target by 20 percent last year.  — by @journoprithvi,pandemic
"WHO sees more evidence that Omicron causes milder symptoms While case numbers have surged to all-time records, the hospitalisation and death rates are often lower than at other phases in the pandemic. ",pandemic
"Data from the early days of the Covid pandemic, briefly uploaded to a database by Chinese scientists, gives information on its origins, including suggesting a role for raccoon dogs in the coronavirus reaching humans, international researchers said. ",pandemic
"Around 27 percent Nepalis indebted due to Covid-19 pandemic: UNICEF report Twelve percent population reports selling assets, seven percent reduced food for children. Six percent lost their jobs, according to the study.  — by @arjunpoudeltkp",pandemic
"US Secretary of State Antony Blinken calls Prime Minister Sher Bahadur Deuba During the phone conversation, talks focussed on the Covid-19 pandemic and effects of climate change, according to Blinken, who is in Delhi for a two-day visit. ",pandemic
"The World Health Organization on Wednesday released an updated plan for Covid-19, laying out key strategies that, if implemented in 2022, would allow the world to end the emergency phase of the pandemic. ",pandemic
"United Nations calls for support to its Nepal Covid-19 emergency response plan The Rs9.7 billion plan fund is being set up to assist 750,000 of the most vulnerable people affected by the pandemic. ",pandemic
An attandant at a handicraft shop in Bhaktapur is glued to her smartphone on Thursday. Nepal’s tourism sector is in a gradual recovery after the Covid pandemic. Photo by: @dpak_kc ,pandemic
"Nepali, Indian stakeholders stress joint effort to curb human trafficking Human trafficking that was rife after the 2015 earthquakes further increased during the pandemic.  — by @rajeshkantipur",pandemic
"The pandemic is testing Nepal’s stand-up comedy scene With no in-person comedy shows, Nepal’s stand-up comics find themselves in unchartered territory.  — by @TseringNgodupL1",pandemic
"Pandemic affects breastfeeding, newborn nutrition As authorities failed to inform people that infected mothers can breastfeed, health experts say hundreds of babies have been deprived of breast milk.  — by @arjunpoudeltkp",pandemic
Nepal gets new prime minister as Deuba of Congress party sworn in The Congress politician has taken over government reins for the fifth time with the responsibility to fight the pandemic &amp; clear up the mess left by his predecessor Oli.  — by @anilkathmandu,pandemic
"Monsoon displacements could complicate pandemic Temporary shelters for the displaced can turn into coronavirus hotspots while there is the risk of water-borne and vector-borne infections, doctors say.  — by @arjunpoudeltkp",pandemic
15 gamblers arrested with Rs 1.3 million from a New Road house Police surmise that gambling has thrived as most people are either jobless or have free time due to the pandemic.  — by @dhungana_shuvam,pandemic
"Australia and elsewhere shake off Covid to ring in 2023 Prior to the pandemic, over a million people would join the festivities on the ground in Sydney as a billion spectators tuned in from other parts of the world. ",pandemic
"Covid is becoming endemic from pandemic, doctors say Public health experts stress regular active surveillance to keep track of new coronavirus variants and to understand the risk.  — by @arjunpoudeltkp",pandemic
"Beijing, Shenzhen loosen more Covid curbs as China fine-tunes policy Three years into the pandemic, China has been a global outlier with its zero-tolerance approach towards Covid that has seen it enforce lockdowns and frequent virus testing. ",pandemic
"Reports, experts highlight growing severity of non-communicable diseases Covid-19 pandemic response should not overshadow the risk of other diseases, public health experts say.  — by @arjunpoudeltkp",pandemic
"Government saw a drop in dividend income from public enterprises last fiscal year The Covid-19 pandemic and deferral of loan repayments affected profitability of banks, officials say.  — by @journoprithvi",pandemic
"OPINION: What is the point of the Olympics? Tokyo in 2021, during a pandemic, surely doesn’t need the Olympic Games.  — by Ian Buruma",pandemic
"Justin Bieber, Lil Nas X take top prizes at Video Music Awards Last year the VMAs took place in New York without a live audience and with most performances recorded in advance because of the pandemic. ",pandemic
"Amid pandemic, SriLankan Airlines to make Kathmandu debut The carrier will operate two weekly flights using Airbus A320 aircraft beginning Tuesday. ",pandemic
"While schools remain closed and key exams have become uncertain due to the pandemic, the education minister hasn’t announced any measures to address the problem.  — by @binodjourno",pandemic
"Canada's Trudeau vows cooperation with opponents after bid for majority fails Trudeau, 49, was re-elected to a third term on Monday after calling a vote two years early, hoping for approval of his free-spending response to the COVID-19 pandemic. ",pandemic
"EDITORIAL: Discipline and the public Covid-appropriate behaviour is key to preventing, managing and overcoming the pandemic. ",pandemic
"OPINION: The pandemic years Covid-19 exposed a deep divide in how people perceive pandemics, science and vaccination.  — by @sujeevshakya",pandemic
"Surma Sarovar sees thousands of devotees for Birijaat Mela despite pandemic At least 8,000 individuals visited Surma Sarovar Lake in the last two weeks, according to Surma Rural Municipality office.  — by @bajhangimitra",pandemic
"A play based on pandemic woes Through 'Dhalkeko Salaijo', director and writer Aashant Sharma attempts to tell a story of a family reeling under immense financial challenges because of the Covid-19 pandemic.  — by @ankitkhadgi",pandemic
A foreign tourist poses with a pair of stone guard lions at Bhaktapur Durbar Square on Monday. Nepal’s tourism is gradually recovering after seeing the worst of the Covid pandemic. Photo by: @Anish_PJ ,pandemic
"After a daylong political drama, through a midnight Cabinet meeting, Oli, as he failed to be reappointed, takes country towards elections amid a raging pandemic.  — by @anilkathmandu, @tikapradhan &amp; @binodjourno",pandemic
Police officers are facing racism and threats for doing their duty during pandemic ‘You should go back to your Madhes’/‘You’ll pay for it’: Video clips of police officers facing abuse in the line of duty raise social media outrage.  — by @dhungana_shuvam,pandemic
Unexplained flu-like illness: Another pandemic? Influenza-like illness and severe acute respiratory infection have become common in recent years.  — read opinion by Dr Sher Bahadur Pun,pandemic
"After Covid-19 pandemic, it’s price rise that is biting Nepalis hard There is a government but there is no governance, say experts, as the administration has failed to limit inflation ahead of festivals and elections.  — by @PrasainKrishana",pandemic
"Singapore's health ministry said it is looking into an “unusual surge” in infections after the city-state reported 5,324 new cases of Covid-19 on Wednesday, the most since the beginning of the pandemic. ",pandemic
OPINION: How tiny living spaces affect our wellbeing The pandemic has heightened the disadvantage associated with having little living space.  — by Chris Foye,pandemic
"Pandemic may leave Nepal’s poor more deprived, report says According to report people are facing deprivation particularly in the areas of nutrition, water, and cooking fuel due to the pandemic.  — by @journoprithvi",pandemic
"The Euro 2020 tournament was on Thursday blamed for a surge in coronavirus cases as fans have flocked to stadiums, bars and spectator zones across Europe to watch the action while the pandemic still raged. ",pandemic
"The World Bank on Tuesday slashed its global growth forecast by nearly a third to 2.9 percent for 2022, warning that Russia’s invasion of Ukraine has compounded the damage from the Covid-19 pandemic, and many countries now faced recession. ",pandemic
"OPINION: A dangerous new variant of populism People have grown weary of authoritarianism, corruption, and divisiveness during the pandemic.  — by Michael Burleigh",pandemic
"Bharat Joshi, a hotel industry veteran, on his new role as the general manager of Akama Hotel, the pandemic’s impact on the industry, and the growth of Nepal’s domestic tourism market.  — by @TseringNgodupL1",pandemic
"Citing falling demand from hospitals, oxygen manufacturers seek to resume supply to factories Health Ministry officials say they can’t give permission immediately as the pandemic has yet to come under control.  — by @journoprithvi",pandemic
"Growing food shortages may represent the same health threat to the world as the Covid-19 pandemic, a leading global health figure has warned. ",pandemic
"Nepal on Sunday reported the first Covid-19 death in 73 days, marking the first death of the fourth wave of the pandemic. ",pandemic
"Dr Anthony Fauci, a public health official who became the face of US government efforts to contain the coronavirus pandemic, tested positive for Covid-19 on Wednesday, the National Institutes of Health said in a statement. ",pandemic
Indirect causes fuelling maternal deaths in pandemic 84 women died during childbirth in six months. Doctors blame infections caused by lack of timely treatment for many deaths.  — by @arjunpoudeltkp,pandemic
I earned substantial revenue through my own channel so during the Covid-19 pandemic I need not to worry about my livelihood: Suman #KantipurConclave2022 ,pandemic
"After failing to get reappointed as prime minister, KP Sharma Oli repeats his December 20 move, taking the country towards elections amid the raging Covid-19 pandemic.  — by @anilkathmandu, @tikapradhan &amp; @binodjourno",pandemic
"At least one person confirmed to have Covid-19 has died in North Korea and hundreds of thousands have shown fever symptoms, state media said on Friday, offering hints at the potentially dire scale of country’s first confirmed outbreak of the pandemic. ",pandemic
"Businesses become casualties of coronavirus The pandemic has devastated small and medium firms, robbing thousands of livelihoods.  — by @journoprithvi",pandemic
"@asianewsnetwork Asian urban populations avoided public transit and increased the use of new transit modes, food delivery apps during the pandemic, and these trends continued even after the restrictions were lifted. WATCH: Ride-Hailing by @DrishnaS #Nepal ",pandemic
OPINION: Better data can save more lives There was a palpable increase in the public appetite for data during the Covid pandemic.  — by Pranaya Ratna Sthapit,pandemic
"In this interview with the Post's @TseringNgodupL1, hotel industry veteran Bharat Joshi talks about his new role as the general manager of Akama Hotel, the pandemic’s impact on the industry, and the growth of Nepal’s domestic tourism market. ",pandemic
"With Congress leading government, its general convention becomes uncertain Dispute over party membership, focus on governance, pandemic, natural calamities &amp; Deuba’s desire to lead party for another term could mean it will be postponed.  —by @anilkathmandu",pandemic
"A Bangladeshi drugmaker will soon begin selling the world's first generic version of Merck's Covid-19 pill, molnupiravir, which has been touted as a potential game-changer in the fight against the pandemic. ",pandemic
Auditor General’s report points out anomalies in pandemic management and procurements  — by @journoprithvi,pandemic
"Import of medical equipment almost double amid pandemic Particularly, the import from China had surged by around 104.8 percent to Rs2.9 billion in the first 11 months of fiscal 2019-20 on a year on year basis.  — by @journoprithvi",pandemic
PHOTOS UPDATED: 2565th Buddha Jayanti being observed across country Celebrations this year have seen limited numbers of people in view of the pandemic.  — by @Sayami &amp; Manoj Paudel ,pandemic
PHOTOS: 2565th Buddha Jayanti being observed across country Celebrations this year have seen limited numbers of people in view of the pandemic.  — by @Sayami ,pandemic
153 MBBS graduates have suffered because China is not permitting them re-entry citing the pandemic while the Nepal government is not willing to allow them internship opportunities here.  — by @binodjourno,pandemic
"Government yet to buy oxygen-related supplies to treat Covid-19 patients As the second wave of Covid-19 pandemic grips the country, the government has so far wholly relied on donors and private sector for crucial medical equipment.  — by @journoprithvi",pandemic
"Don’t drop the guard against Covid-19, experts caution after WHO downgrade The pandemic’s ‘global health emergency’ status may be over, but vulnerable groups in Nepal continue to be at risk.  — by @arjunpoudeltkp",pandemic
"Almost three times as many people have died as a result of Covid-19 as the official data show, according to a new World Health Organization report, the most comprehensive look at the true global toll of the pandemic so far. ",pandemic
Pandemic-battered foreign recruitment industry seeks government support  — by @CK_Mandal,pandemic
"Nepal Veterinary Association starts free phone consultation service for livestock farmers and pet owners The 24-hour service is available only on calls made from Nepal Telecom numbers and will be available throughout the pandemic, the association says. ",pandemic
State-owned companies withdraw discount on groceries citing end of lockdown Finance Ministry says it has given no such instruction as general public continues to suffer from pandemic curbs.  — by @PrasainKrishana,pandemic
"World leaders are returning to the United Nations in New York this week with a focus on boosting efforts to fight both climate change and the Covid-19 pandemic, which last year forced them to send video statements for the annual gathering. ",pandemic
"Trust in Indonesian President Joko Widodo's ability to handle the pandemic has fallen sharply among the public, a survey showed, as authorities struggle to contain a wave of coronavirus infections that has pushed hospitals to breaking point. ",pandemic
Tens of thousands of Nepali youths at home and in labour destination countries continue to face numerous hurdles due to the ongoing second wave of the Covid-19 pandemic.  — by @CK_Mandal,pandemic
Human trafficking that was rife after the 2015 earthquakes further increased during the pandemic. 👉 Details:  #TheKathmanduPost ,pandemic
Pandemic worsens disparities in children’s development and learning in Nepal: UNICEF survey ,pandemic
15 gamblers arrested with Rs 1.3 million from a New Road house Police surmise that gambling has thrived as most people are either jobless or have free time due to the pandemic. ,pandemic
Kanchanpur local units hire doctors for primary health centres Arrival of doctors in village health posts comes as a boon for people during the time of pandemic.  — by Bhawani Bhatta,pandemic
Candidates ask yarsa pickers to stay back for polls but few are interested Many people are in a hurry to go to the uplands this harvesting season since they haven’t been able to make the journey in the last two years because of the pandemic.  — by DB Budha,pandemic
"Hong Kong working-class district reels as Covid runs rampant Once largely insulated from the coronavirus pandemic, Hong Kong is facing a citywide outbreak, with businesses buckling and some losing patience with the government’s ‘zero Covid’ policies. ",pandemic
"Who will save Nepalis awaiting execution in foreign lands? As a country that has done away with the death penalty, it is up to Nepal government to make all efforts to rescue its citizens from being executed abroad, rights activists say.  — by @CK_Mandal",rescue
"Security personnel participate in a disaster rescue drill at Patan Durbar Square, Lalitpur on Tuesday. Photo by: @Sayami ",rescue
"One killed in train accident near The Hague, 30 injured Rescue teams were seen ferrying away the injured in pre-dawn darkness at the scene of the accident at Voorschoten, a village near The Hague. ",rescue
"Bodies of seven missing in Barekot landslide in Jajarkot recovered Five others still missing; rescue works hampered by adverse weather conditions, said police.  — by Bhim Bahadur Singh",rescue
"#Opinion Local units to the rescue: Depending overly on the security forces for disaster management is not a good idea, by Shrijan Bahadur Malla #KathmanduPost ",rescue
"Rainfall in #TaraAir crash site, rescue works hampered ",rescue
"Rescue operations can be complicated if there is a disaster during an armed conflict, by Shrijan Bahadur Malla ",rescue
"Eight stranded in Manaslu avalanche Rescue teams are facing difficulties conducting rescue operations due to bad weather in the mountains, said police.  — by @UpUpreti",rescue
"A high-altitude search and rescue team recovered the bodies of three French climbers buried under two metres of snow, days after they had gone missing on the slope of a mountain hit by an avalanche in the Everest region.  — by @sangamprasai",rescue
No rescue teams have reached Khalte of Dhading districts. The locals are waiting. #NepalQuake ,rescue
Thailand’s government said on Monday it plans to submit a rehabilitation plan for troubled national carrier Thai Airways International Pcl to a bankruptcy court rather than go ahead with a planned rescue. ,rescue
Rs 1m given to Pokhara wildlife rescue centre ,rescue
"US, Canada, Russia to assist in rescue; Chinese team arriving with sniffer dogs  ",rescue
"At least 12 killed, 52 wounded in attack on #Pakistan court: rescue official ",rescue
PM Dahal summons emergency cabinet meeting The prime minister directs the state authorities to carry out immediate rescue and relief operations. ,rescue
Govt plans animal rescue centres ,rescue
"Malaysia finds body of last person unaccounted for in campsite landside Among the victims were 11 children and 14 women, according to the fire and rescue department. ",rescue
"Climate change will fuel humanitarian crises in 2023: Study The International Rescue Committee study flagged that the number of people in humanitarian need has skyrocketed in the last decade, approaching 339.2 million versus the 81 million seen in 2014. ",rescue
"Floods, landslides inflict damage and disruptions in various districts Power and communication outages snag relief and rescue work in Melamchi and Helambu areas.  — by Anish Tiwari",rescue
EDITORIAL: No time to lose in bringing Nepalis home It is shameful that it has taken over a month for the government to begin talking about rescue flights. ,rescue
"Days after a new mother in Nuwakot died following a delay in her treatment, the Ministry of Women, Children &amp; Senior Citizens said it is adding more districts to the government’s helicopter rescue programme for pregnant or new mothers.  — by @arjunpoudeltkp",rescue
People from remote districts stranded in Nepalgunj Airport for want of PCR test Authorities have made PCR test reports mandatory for all air passengers on rescue flights but are unclear about who should bear the expense of the test.  — by Rupa Gahatraj,rescue
Authorities rescue children from different childcare homes in poor conditions  — by @binodjourno,rescue
Kamala’s mother Sanjamaya heard the girls crying in the septic tank and urged the villagers to come to their rescue. ,rescue
Pregnant woman dies for want of treatment; bad weather delayed rescue by helicopter  ,rescue
Chitwan National Park preparing to rescue the endangered one-horn rhinos that were swept away by Rapti river flood ,rescue
US chopper deployed on a rescue mission missing  ,rescue
An injured wild elephant died while a rescue team attempted to tranquilise it for treatment in Sindhuli on Wednesday.  — by Raj Kumar Karki,rescue
U.S. military failed in rescue attempt for journalist Foley  ,rescue
Helicopter rescue is the only chance of survival for pregnant women in remote areas of Karnali  — by Chandani Kathayat,rescue
Lalitpur launches animal ambulance service The City has handed over the veterinary ambulance to a non-profit animal shelter. The non-profit plans to use the ambulance to rescue street dogs and stray animals in need of attention.  — by @AnupOjha7,rescue
Wildlife rescue centre opens in Pokhara Lekhnath  ,rescue
"OPINION: Ideology of hate ""It’s up to the Hindu middle class to rescue the soul of India from the clutches of hate mongers.""  — by @khardobad",rescue
Thousands of Nepalis stranded in India lockdown urge their government to rescue them Foreign Minister Gyawali has said Nepal-India border crossings will not be opened to let in returning Nepalis.  — by @anilkathmandu,rescue
Home Minister says there are no boats to rescue flood victims; what did we do with all of that climate money then? ,rescue
Nepal Army choppers have been flown to Dolakha and Sindhupalchok with medical &amp; rescue teams. #Nepalquake,rescue
"Nepal’s evacuation lessons after Afghan and Ukraine crises Kathmandu’s poor diplomatic presence, lack of resources, laid-back attitude and weak administration hamper rescue, officials say.  — by @anilkathmandu",rescue
Expedite rescue works in flood-affected areas: Home Minister #KathmanduPost ,rescue
"If we are to rescue the constitution, the govt must reach a compromise with Madhesi people, by Ajaya Bhadra Khanal ",rescue
"Telemedicine to the rescue of some migrant workers Nepalis working abroad face a tough time when they contract the virus, but some organisations have come forward to help.  — by @arjunpoudeltkp",rescue
"Netizens help Nepal Police in aid, rescue operations  ",rescue
Police rescue two Nepalis from Delhi brothel #KathmanduPost ,rescue
"International medical assistance company used lies to threaten the government, private rescue agencies and hospitals in Nepal ",rescue
"Chinese rescue team to carry medicines and food to Gorkha district, one of the worst-affected districts after the tremor. #NepalEarthquake",rescue
"15 houses washed away, two dead and 18 go missing as rains trigger floods in Sindhupalchok With roads damaged, rescue teams are forced to take alternative routes to reach the incident site. ",rescue
Police rescue three swept by flood in Siraha ,rescue
Lack of animal rescue centre hinders wildlife control operations There have been incidents where captured wild animals have died due to the absence of a skilled rescue team and a proper infirmary in Kanchanpur.  — by Bhawani Bhatta,rescue
Bangladesh forces clear Dhaka cafe &amp; rescue hostages #GulshanAttack Video: @XHNews Details:  ,rescue
"Cyclone Freddy toll surpasses 300 as Mozambique counts bodies Continued rain and power outages have hampered search and rescue efforts this week as the storm caused severe flooding, swept away roads and left bodies and houses buried in mud. ",rescue
"Turkey-Syria earthquake death toll passes 45,000; many still missing in flattened apartments While many international rescue teams have left the vast quake zone, domestic teams continued to search through flattened buildings hoping to find more survivors. ",rescue
Shree Krishna Patel is one of seven survivors airlifted from Simara to Kathmandu after rescue efforts began Monday morning in the wake of the terrible storm that battered Bara and Parsa districts on Sunday night.  — by @AnupOjha7,rescue
Trishuli bus accident: Injured left in lurch due to lack of promptness rescue operation #KathmanduPost  ,rescue
Top NC leaders fail to rescue party #KathmanduPost ,rescue
"Social media comes to the rescue of some in search of Covid-19 treatment Platforms dedicated to help those in need of beds, oxygen, therapeutics have sprung up as the strain on the healthcare system grows.  — by @dhungana_shuvam",rescue
National team deputy Gyanendra Malla slammed a ton against his former club Nepal Armed Police Force Club but still failed to rescue Province 3 from a 41-run defeat in the Prime Minister Cup One Day National cricket tournament— by @chin2pin2 ,rescue
The motion of public importance tabled by Nepali Congress lawmaker Gagan Thapa recommends that the government initiate rescue and repatriation of Nepalis from Covid-19 hit countries based on their status of vulnerability  — by @CK_Mandal,rescue
Flood-affected Gobargada locals await rescue (In pictures) #KathmanduPost  ,rescue
"At least 50 killed in Turkey earthquake, dozens trapped under rubble Turkish authorities scrambled rescue teams and supply aircraft to the region around the city of Kahramanmaras, while declaring a “level 4 alarm” that calls for international assistance. ",rescue
The Public Accounts Committee of Parliament seems to have come to the rescue of three tourism ministers while laying the blame on two government secretaries for all that went wrong in the multi-million-dollar Airbus aircraft purchase. ,rescue
District Forest Office vehicle on standby for wildlife rescue  ,rescue
Rescue chopper unable to locate exact blockage site due to dust from continuous falling landslip debris #KaliGandaki ,rescue
"When Kathmandu gets hungry at late night, this delivery service comes to rescue  — by @PrasainKrishana",rescue
"Thursday morning landslides kill 11 in Syangja and Palpa while five others have gone missing Rescue efforts have been affected due to adverse weather conditions &amp; active landslides in affected areas.  — by Pratiksha Kafle, Lal Prasad Sharma &amp; Madhav Aryal",rescue
Kathmandu has no clue about number of Nepalis needing rescue from Ukraine  — by @anilkathmandu &amp; @binodjourno,rescue
OPINION: Civilians to the rescue The Yeti crash has once again brought to the fore the need for effective disaster management.  — by Shrijan Bahadur Malla,rescue
CNP officials rescue pregnant one-horned rhino #KathmanduPost  ,rescue
"Erdogan visits earthquake-hit south as anger grows over rescue effort Agitated locals complain of slow government response to the rescue and relief effort, even as the situation grows grimmer. ",rescue
9 out of 10 Nepali troops are said to be involved in search and rescue operations. #NepalQuake ,rescue
#Opinion High and dry: Keeping food safe and available during natural disasters is as important as rescue efforts ,rescue
"A cornered Oli pulling out all the stops to gain support in the party After attempting to woo Madhav Kumar Nepal, the ruling party chair is in a bid to resurrect the task force that had come to his rescue a few months back.  — by @tikapradhan",rescue
"OPINON: At Sunkoshi, rescue and relief operations should be conducted in parallel, by Prem Paudel ",rescue
"Nineteen dead, more than 3,000 in need of rescue, after Laos dam collapse - media #KathmanduPost ",rescue
"Haitians scramble to rescue survivors from ruins of major quake Haitian officials had by Saturday evening registered at least 304 fatalities and more than 1,800 people injured. ",rescue
"Eye-watering deaths and destruction out west 21 dead, two missing in late-monsoon floods and landslides in Sudurpaschim and Lumbini provinces. Continuous rainfall has disrupted rescue efforts.  — by @menukadhungana2",rescue
